team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
DET,0.8285,0.128,0.0355,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,0.0955,0.3845,0.3485,0.1555,0.0135,0.002,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.068,0.4185,0.367,0.142,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.008,0.067,0.2385,0.5795,0.0795,0.0225,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,0.0,0.001,0.0045,0.0485,0.35,0.2485,0.2065,0.0965,0.032,0.0125,0.0,0.0,0.0,0.0,0.0
MIA,0.0,0.001,0.003,0.0365,0.248,0.273,0.2375,0.13,0.0505,0.0205,0.0,0.0,0.0,0.0,0.0
ORL,0.0,0.0,0.003,0.026,0.243,0.26,0.193,0.1495,0.0865,0.039,0.0,0.0,0.0,0.0,0.0
PHI,0.0,0.0,0.0,0.0025,0.031,0.0945,0.1735,0.241,0.246,0.208,0.003,0.0005,0.0,0.0,0.0
ATL,0.0,0.0,0.0,0.0025,0.02,0.069,0.104,0.201,0.28,0.315,0.0085,0.0,0.0,0.0,0.0
CHO,0.0,0.0,0.0,0.0,0.0095,0.0305,0.0805,0.1815,0.3025,0.381,0.0145,0.0,0.0,0.0,0.0
MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.024,0.8075,0.166,0.0,0.0,0.0
CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665,0.8325,0.001,0.0,0.0
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2445,0.493,0.2615
BRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.2335,0.1465
IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1345,0.2735,0.592
