team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.978,0.018,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEM,0.009,0.28,0.279,0.203,0.094,0.047,0.04,0.023,0.014,0.006,0.002,0.003,0.0,0.0,0.0
DEN,0.008,0.323,0.267,0.176,0.113,0.054,0.029,0.021,0.002,0.003,0.004,0.0,0.0,0.0,0.0
HOU,0.005,0.278,0.237,0.188,0.116,0.077,0.046,0.026,0.01,0.013,0.003,0.001,0.0,0.0,0.0
MIN,0.0,0.036,0.05,0.103,0.13,0.153,0.148,0.142,0.103,0.058,0.054,0.021,0.002,0.0,0.0
DAL,0.0,0.033,0.05,0.111,0.175,0.161,0.132,0.11,0.089,0.069,0.054,0.015,0.001,0.0,0.0
LAC,0.0,0.015,0.041,0.054,0.097,0.141,0.13,0.129,0.131,0.127,0.075,0.05,0.009,0.001,0.0
LAL,0.0,0.009,0.032,0.058,0.109,0.117,0.125,0.144,0.139,0.119,0.095,0.048,0.005,0.0,0.0
PHO,0.0,0.003,0.009,0.022,0.047,0.059,0.097,0.113,0.146,0.172,0.174,0.135,0.022,0.001,0.0
GSW,0.0,0.002,0.01,0.026,0.034,0.061,0.099,0.123,0.122,0.168,0.187,0.142,0.024,0.002,0.0
SAS,0.0,0.002,0.002,0.005,0.011,0.018,0.031,0.041,0.077,0.12,0.223,0.378,0.08,0.012,0.0
SAC,0.0,0.001,0.019,0.054,0.074,0.112,0.123,0.127,0.163,0.132,0.107,0.079,0.009,0.0,0.0
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.01,0.017,0.08,0.432,0.321,0.135
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.039,0.303,0.431,0.22
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,0.113,0.232,0.645
