team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.989,0.01,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,0.739,0.165,0.061,0.022,0.005,0.003,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,0.115,0.318,0.231,0.146,0.096,0.048,0.027,0.008,0.01,0.0,0.001,0.0,0.0,0.0,0.0
NYK,0.07,0.205,0.207,0.176,0.136,0.105,0.057,0.027,0.014,0.003,0.0,0.0,0.0,0.0,0.0
CLE,0.044,0.171,0.194,0.205,0.148,0.106,0.083,0.031,0.009,0.007,0.001,0.001,0.0,0.0,0.0
ORL,0.012,0.04,0.097,0.134,0.159,0.166,0.161,0.129,0.061,0.031,0.009,0.001,0.0,0.0,0.0
TOR,0.01,0.032,0.069,0.108,0.118,0.181,0.155,0.16,0.107,0.038,0.017,0.005,0.0,0.0,0.0
PHI,0.009,0.05,0.079,0.126,0.175,0.177,0.139,0.128,0.076,0.03,0.009,0.002,0.0,0.0,0.0
SAS,0.007,0.376,0.254,0.155,0.1,0.054,0.027,0.016,0.009,0.002,0.0,0.0,0.0,0.0,0.0
DEN,0.002,0.205,0.219,0.203,0.173,0.09,0.061,0.035,0.009,0.003,0.0,0.0,0.0,0.0,0.0
HOU,0.001,0.209,0.219,0.203,0.166,0.096,0.066,0.021,0.015,0.003,0.001,0.0,0.0,0.0,0.0
MIN,0.001,0.142,0.183,0.213,0.183,0.12,0.078,0.048,0.026,0.002,0.003,0.001,0.0,0.0,0.0
ATL,0.001,0.002,0.008,0.01,0.032,0.063,0.103,0.194,0.27,0.194,0.093,0.029,0.001,0.0,0.0
GSW,0.0,0.024,0.045,0.095,0.138,0.209,0.204,0.138,0.097,0.034,0.014,0.002,0.0,0.0,0.0
PHX,0.0,0.019,0.038,0.056,0.117,0.166,0.189,0.18,0.126,0.084,0.021,0.004,0.0,0.0,0.0
MIA,0.0,0.017,0.052,0.063,0.116,0.126,0.191,0.186,0.13,0.088,0.019,0.012,0.0,0.0,0.0
LAL,0.0,0.014,0.036,0.062,0.085,0.149,0.172,0.207,0.149,0.081,0.036,0.008,0.001,0.0,0.0
LAC,0.0,0.001,0.004,0.009,0.019,0.061,0.092,0.152,0.223,0.238,0.145,0.053,0.003,0.0,0.0
MIL,0.0,0.0,0.001,0.006,0.006,0.013,0.035,0.054,0.152,0.248,0.285,0.179,0.019,0.001,0.001
POR,0.0,0.0,0.001,0.004,0.017,0.036,0.084,0.127,0.199,0.266,0.201,0.064,0.001,0.0,0.0
CHI,0.0,0.0,0.001,0.004,0.007,0.01,0.035,0.061,0.128,0.237,0.271,0.225,0.016,0.005,0.0
MEM,0.0,0.0,0.0,0.0,0.002,0.019,0.021,0.064,0.113,0.218,0.343,0.194,0.025,0.001,0.0
CHO,0.0,0.0,0.0,0.0,0.002,0.002,0.01,0.02,0.042,0.122,0.281,0.45,0.065,0.005,0.001
DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.012,0.034,0.067,0.227,0.567,0.071,0.015,0.001
BRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.011,0.066,0.508,0.261,0.15
SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.048,0.366,0.392,0.187
IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.026,0.228,0.36,0.383
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.05,0.408,0.361,0.179
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.009,0.125,0.231,0.633
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.163,0.368,0.465
