team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.898,0.077,0.014,0.007,0.001,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,0.495,0.311,0.12,0.047,0.016,0.006,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.381,0.359,0.151,0.077,0.021,0.006,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.09,0.182,0.312,0.193,0.122,0.045,0.036,0.013,0.003,0.003,0.001,0.0,0.0,0.0,0.0
DAL,0.03,0.281,0.207,0.162,0.113,0.066,0.058,0.03,0.028,0.012,0.01,0.003,0.0,0.0,0.0
HOU,0.028,0.208,0.193,0.145,0.125,0.09,0.069,0.056,0.035,0.029,0.015,0.006,0.001,0.0,0.0
MEM,0.021,0.211,0.174,0.145,0.139,0.097,0.087,0.047,0.034,0.025,0.012,0.008,0.0,0.0,0.0
ORL,0.015,0.086,0.183,0.232,0.214,0.125,0.085,0.029,0.018,0.008,0.003,0.002,0.0,0.0,0.0
DEN,0.013,0.085,0.128,0.132,0.131,0.124,0.101,0.086,0.076,0.061,0.036,0.024,0.003,0.0,0.0
MIL,0.011,0.029,0.11,0.184,0.181,0.174,0.138,0.091,0.043,0.021,0.014,0.003,0.0,0.001,0.0
MIN,0.005,0.034,0.09,0.105,0.119,0.137,0.119,0.123,0.091,0.087,0.051,0.031,0.008,0.0,0.0
IND,0.004,0.023,0.053,0.137,0.161,0.194,0.17,0.11,0.083,0.039,0.02,0.005,0.001,0.0,0.0
GSW,0.004,0.016,0.045,0.064,0.082,0.106,0.115,0.128,0.121,0.114,0.112,0.074,0.018,0.001,0.0
MIA,0.003,0.01,0.049,0.073,0.147,0.16,0.162,0.163,0.123,0.072,0.024,0.01,0.003,0.001,0.0
LAL,0.001,0.036,0.06,0.078,0.104,0.116,0.12,0.119,0.111,0.112,0.084,0.046,0.009,0.003,0.001
ATL,0.001,0.0,0.011,0.024,0.051,0.11,0.117,0.161,0.17,0.173,0.106,0.046,0.022,0.007,0.001
PHO,0.0,0.023,0.031,0.059,0.07,0.089,0.112,0.112,0.142,0.142,0.117,0.08,0.019,0.004,0.0
LAC,0.0,0.02,0.043,0.066,0.076,0.098,0.117,0.127,0.129,0.123,0.114,0.068,0.016,0.003,0.0
SAS,0.0,0.005,0.006,0.019,0.014,0.024,0.041,0.076,0.109,0.136,0.196,0.267,0.071,0.027,0.009
SAC,0.0,0.004,0.009,0.018,0.026,0.048,0.056,0.093,0.114,0.146,0.206,0.209,0.052,0.015,0.004
PHI,0.0,0.0,0.004,0.021,0.047,0.093,0.138,0.199,0.181,0.144,0.103,0.054,0.011,0.005,0.0
CHI,0.0,0.0,0.004,0.01,0.023,0.06,0.089,0.127,0.165,0.197,0.167,0.103,0.039,0.013,0.003
DET,0.0,0.0,0.003,0.002,0.016,0.019,0.046,0.079,0.137,0.202,0.229,0.156,0.075,0.031,0.005
CHO,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.004,0.013,0.031,0.073,0.137,0.234,0.342,0.165
BRK,0.0,0.0,0.0,0.0,0.0,0.008,0.009,0.011,0.049,0.067,0.138,0.229,0.263,0.165,0.061
POR,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.002,0.004,0.005,0.013,0.065,0.263,0.337,0.306
NOP,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.003,0.003,0.022,0.068,0.283,0.321,0.298
TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.009,0.015,0.041,0.108,0.211,0.252,0.231,0.131
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.014,0.044,0.1,0.204,0.634
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.005,0.012,0.051,0.257,0.289,0.382
