team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.995,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,0.005,0.964,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.0,0.481,0.234,0.141,0.08,0.042,0.018,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEM,0.0,0.232,0.288,0.204,0.139,0.093,0.039,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOU,0.0,0.153,0.213,0.215,0.187,0.128,0.074,0.029,0.001,0.0,0.0,0.0,0.0,0.0,0.0
LAL,0.0,0.106,0.167,0.184,0.221,0.163,0.118,0.036,0.004,0.001,0.0,0.0,0.0,0.0,0.0
NYK,0.0,0.031,0.89,0.066,0.011,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,0.0,0.017,0.06,0.159,0.195,0.279,0.206,0.073,0.009,0.002,0.0,0.0,0.0,0.0,0.0
GSW,0.0,0.011,0.037,0.089,0.151,0.238,0.295,0.135,0.03,0.011,0.003,0.0,0.0,0.0,0.0
MIL,0.0,0.0,0.04,0.332,0.386,0.213,0.023,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND,0.0,0.0,0.036,0.495,0.349,0.108,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,0.0,0.0,0.003,0.104,0.243,0.537,0.096,0.013,0.003,0.001,0.0,0.0,0.0,0.0,0.0
LAC,0.0,0.0,0.001,0.007,0.027,0.047,0.18,0.431,0.209,0.081,0.016,0.001,0.0,0.0,0.0
ATL,0.0,0.0,0.0,0.002,0.01,0.105,0.487,0.24,0.122,0.033,0.001,0.0,0.0,0.0,0.0
ORL,0.0,0.0,0.0,0.001,0.0,0.023,0.201,0.361,0.308,0.104,0.002,0.0,0.0,0.0,0.0
SAC,0.0,0.0,0.0,0.001,0.0,0.006,0.046,0.176,0.407,0.287,0.062,0.011,0.004,0.0,0.0
MIA,0.0,0.0,0.0,0.0,0.001,0.012,0.16,0.296,0.342,0.176,0.011,0.002,0.0,0.0,0.0
DAL,0.0,0.0,0.0,0.0,0.0,0.004,0.024,0.101,0.283,0.42,0.133,0.032,0.003,0.0,0.0
CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.084,0.211,0.567,0.1,0.014,0.003,0.0,0.0
PHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.046,0.154,0.496,0.225,0.07,0.0,0.0
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,0.025,0.161,0.344,0.46,0.0,0.0
PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.045,0.395,0.392,0.156,0.004,0.0
TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.068,0.396,0.349,0.178,0.003,0.0
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.019,0.129,0.387,0.462,0.001,0.0
BRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.095,0.243,0.63,0.025,0.001
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.677,0.295
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.291,0.704
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.886,0.113
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.887
