team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
DET,0.872,0.093,0.0265,0.0075,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.0795,0.5305,0.287,0.0995,0.003,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,0.038,0.2585,0.393,0.2845,0.0225,0.003,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.0105,0.117,0.282,0.523,0.056,0.009,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,0.0,0.0005,0.0065,0.033,0.335,0.2565,0.1895,0.0955,0.058,0.025,0.0005,0.0,0.0,0.0,0.0
MIA,0.0,0.0005,0.003,0.032,0.2685,0.257,0.1895,0.1315,0.074,0.044,0.0,0.0,0.0,0.0,0.0
ORL,0.0,0.0,0.0015,0.0155,0.2075,0.196,0.1805,0.145,0.1455,0.106,0.0025,0.0,0.0,0.0,0.0
PHI,0.0,0.0,0.0005,0.002,0.0495,0.104,0.1695,0.239,0.223,0.2085,0.004,0.0,0.0,0.0,0.0
CHO,0.0,0.0,0.0,0.0015,0.0305,0.093,0.139,0.19,0.2545,0.284,0.0075,0.0,0.0,0.0,0.0
ATL,0.0,0.0,0.0,0.0015,0.0265,0.081,0.129,0.1985,0.241,0.3135,0.0085,0.0005,0.0,0.0,0.0
MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.004,0.017,0.765,0.2135,0.0,0.0,0.0
CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.212,0.786,0.0,0.0,0.0
BRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.2715,0.166
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,0.457,0.261
IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1555,0.2715,0.573
