team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.897,0.079,0.017,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,0.549,0.196,0.138,0.055,0.028,0.018,0.011,0.004,0.0,0.001,0.0,0.0,0.0,0.0,0.0
NYK,0.192,0.29,0.171,0.131,0.097,0.056,0.039,0.012,0.007,0.003,0.001,0.001,0.0,0.0,0.0
BOS,0.132,0.238,0.2,0.167,0.104,0.073,0.04,0.026,0.013,0.007,0.0,0.0,0.0,0.0,0.0
CLE,0.051,0.104,0.15,0.164,0.171,0.138,0.104,0.072,0.03,0.013,0.003,0.0,0.0,0.0,0.0
HOU,0.037,0.334,0.233,0.176,0.117,0.056,0.029,0.008,0.009,0.0,0.0,0.001,0.0,0.0,0.0
SAS,0.03,0.223,0.231,0.17,0.154,0.092,0.049,0.029,0.017,0.004,0.001,0.0,0.0,0.0,0.0
MIA,0.022,0.041,0.084,0.112,0.131,0.148,0.145,0.135,0.106,0.052,0.019,0.004,0.001,0.0,0.0
TOR,0.022,0.037,0.064,0.103,0.133,0.134,0.156,0.155,0.106,0.06,0.024,0.005,0.001,0.0,0.0
DEN,0.021,0.176,0.224,0.217,0.158,0.099,0.063,0.031,0.009,0.002,0.0,0.0,0.0,0.0,0.0
ORL,0.021,0.061,0.111,0.145,0.156,0.147,0.149,0.098,0.064,0.034,0.011,0.003,0.0,0.0,0.0
MIN,0.01,0.129,0.134,0.189,0.17,0.161,0.1,0.061,0.032,0.007,0.005,0.002,0.0,0.0,0.0
PHI,0.01,0.027,0.063,0.085,0.104,0.153,0.15,0.153,0.124,0.087,0.034,0.009,0.001,0.0,0.0
LAL,0.003,0.042,0.1,0.126,0.164,0.19,0.156,0.094,0.061,0.042,0.014,0.007,0.001,0.0,0.0
GSW,0.002,0.01,0.024,0.058,0.108,0.148,0.196,0.156,0.152,0.095,0.037,0.013,0.001,0.0,0.0
ATL,0.001,0.004,0.016,0.024,0.053,0.089,0.112,0.188,0.245,0.166,0.071,0.024,0.007,0.0,0.0
PHX,0.0,0.006,0.026,0.039,0.085,0.129,0.172,0.19,0.141,0.107,0.063,0.042,0.0,0.0,0.0
MIL,0.0,0.002,0.001,0.011,0.018,0.027,0.063,0.095,0.162,0.267,0.205,0.111,0.032,0.006,0.0
LAC,0.0,0.001,0.005,0.01,0.02,0.067,0.113,0.175,0.223,0.19,0.13,0.059,0.007,0.0,0.0
POR,0.0,0.0,0.004,0.003,0.016,0.027,0.057,0.131,0.136,0.205,0.24,0.152,0.025,0.004,0.0
MEM,0.0,0.0,0.002,0.004,0.008,0.027,0.049,0.095,0.138,0.232,0.247,0.17,0.023,0.005,0.0
CHI,0.0,0.0,0.002,0.002,0.004,0.014,0.02,0.042,0.091,0.179,0.305,0.228,0.096,0.016,0.001
DAL,0.0,0.0,0.0,0.001,0.0,0.004,0.016,0.03,0.082,0.113,0.235,0.426,0.067,0.023,0.003
CHO,0.0,0.0,0.0,0.001,0.0,0.003,0.011,0.017,0.043,0.102,0.217,0.338,0.196,0.056,0.016
BRK,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.003,0.008,0.023,0.09,0.205,0.411,0.188,0.071
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.011,0.033,0.163,0.447,0.344
IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.009,0.039,0.092,0.287,0.568
SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.01,0.064,0.339,0.311,0.273
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.042,0.342,0.345,0.256
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.022,0.195,0.312,0.468
