team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.989,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEM,0.005,0.288,0.217,0.142,0.135,0.074,0.061,0.035,0.023,0.013,0.005,0.002,0.0,0.0,0.0
HOU,0.002,0.246,0.208,0.159,0.116,0.099,0.054,0.052,0.032,0.018,0.011,0.003,0.0,0.0,0.0
DAL,0.002,0.157,0.177,0.177,0.159,0.119,0.083,0.05,0.032,0.023,0.016,0.005,0.0,0.0,0.0
DEN,0.001,0.166,0.157,0.176,0.132,0.108,0.084,0.068,0.049,0.036,0.013,0.009,0.001,0.0,0.0
MIN,0.001,0.074,0.099,0.121,0.124,0.118,0.129,0.126,0.082,0.073,0.032,0.02,0.001,0.0,0.0
LAL,0.0,0.018,0.034,0.048,0.084,0.117,0.114,0.12,0.138,0.124,0.123,0.069,0.011,0.0,0.0
SAC,0.0,0.015,0.034,0.054,0.081,0.112,0.118,0.133,0.134,0.137,0.12,0.05,0.012,0.0,0.0
LAC,0.0,0.009,0.021,0.043,0.045,0.086,0.096,0.131,0.142,0.144,0.15,0.117,0.013,0.002,0.001
PHO,0.0,0.007,0.022,0.028,0.037,0.054,0.103,0.118,0.148,0.147,0.169,0.141,0.025,0.001,0.0
GSW,0.0,0.006,0.029,0.044,0.07,0.09,0.121,0.108,0.116,0.151,0.151,0.097,0.014,0.003,0.0
SAS,0.0,0.003,0.002,0.008,0.016,0.023,0.037,0.057,0.097,0.127,0.187,0.344,0.075,0.022,0.002
POR,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.006,0.004,0.016,0.073,0.407,0.315,0.176
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.033,0.195,0.343,0.426
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.037,0.246,0.314,0.395
