team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.8845,0.1155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAS,0.1155,0.8845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAL,0.0,0.0,0.784,0.151,0.0535,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,0.0,0.0,0.076,0.233,0.3115,0.3385,0.0405,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.0,0.0,0.0725,0.3475,0.3545,0.2115,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOU,0.0,0.0,0.067,0.2645,0.269,0.365,0.033,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHX,0.0,0.0,0.0005,0.004,0.0115,0.073,0.806,0.089,0.0155,0.0005,0.0,0.0,0.0,0.0,0.0
GSW,0.0,0.0,0.0,0.0,0.0,0.0005,0.0155,0.1595,0.309,0.5155,0.0,0.0,0.0,0.0,0.0
LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0745,0.565,0.2455,0.115,0.0,0.0,0.0,0.0,0.0
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0165,0.1845,0.43,0.369,0.0,0.0,0.0,0.0,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531,0.357,0.1065,0.0055,0.0
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4245,0.4735,0.101,0.001,0.0
DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0445,0.163,0.687,0.096,0.0095
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.091,0.7275,0.175
SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145,0.17,0.8155
